timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_pct_return,bitcoin_log_return,ethereum_pct_return,ethereum_log_return,ripple_pct_return,ripple_log_return
2026-02-13 03:00:41.505000+00:00,66594.1006400051,1330685633450.5095,47992968070.02642,1945.520765299449,234791077742.45074,20160044873.354546,1.365956741139031,83156262114.40369,2493301159.1088524,-0.0009998175243846052,-0.0010003176753265472,0.0010974412711470816,0.001096839522690761,0.0019939541924482995,0.0019919689043984157
2026-02-13 03:04:13.868000+00:00,66527.45205474105,1329432389896.0369,48033630749.56899,1947.6535195086722,235103114747.1242,20069377984.853615,1.3651041243706874,83124755486.88516,2478870481.077249,-0.001000818159919814,-0.0010013193128176096,0.0010962382140879967,0.0010956377837467101,-0.0006241901684475026,-0.0006243850562329421
2026-02-13 04:02:44.083000+00:00,66460.80346947702,1328179146341.5642,48074293429.11157,1949.3079325969602,235215018004.2198,19699120999.74518,1.3642515076023436,83093248859.36665,2464439803.0456457,-0.0010018208003695905,-0.001002322958237096,0.0008494391182602978,0.000849078549025777,-0.0006245800251587497,-0.0006247751565169928
2026-02-13 04:02:56.601000+00:00,66426.09234959497,1327597820478.4944,48102417616.56943,1950.9623456852485,235326921261.3154,19328864014.63674,1.363398890834,83061742231.84814,2450009125.014042,-0.0005222795703634375,-0.0005224160058452917,0.0008487181838348068,0.0008483582262110098,-0.0006249703691675323,-0.0006251657445554942
2026-02-13 04:03:27.832000+00:00,66391.38122971293,1327016494615.4246,48130541804.02728,1948.554130833756,235154298381.19897,19661605338.943096,1.3625462740656564,83030235604.32962,2435578446.9824386,-0.000522552488852579,-0.0005226890669859501,-0.0012343727990539177,-0.0012351352646665656,-0.0006253612013884524,-0.000625556821264192
2026-02-13 05:03:15.534000+00:00,66356.67010983088,1326435168752.3547,48158665991.48514,1946.1459159822634,234981675501.08258,19994346663.24945,1.3582083712825457,82751495148.7694,2426762712.704445,-0.000522825692719775,-0.0005229624137285065,-0.0012358983583700134,-0.0012366627105854606,-0.0031836737332722187,-0.003188752404578467
2026-02-13 05:03:16.128000+00:00,66321.95898994885,1325853842889.285,48186790178.94299,1943.737701130771,234809052620.96616,20327087987.555805,1.357487991695406,82711526490.55656,2439259352.1373153,-0.0005230991824120013,-0.0005232360465204047,-0.0012374276932245465,-0.0012381939390536246,-0.0005303895943886694,-0.0005305303007045641
2026-02-13 05:03:22.630000+00:00,66287.2478700668,1325272517026.215,48214914366.40085,1941.2044680179372,234476595619.53488,20224122354.1004,1.3567676121082661,82671557832.34375,2451755991.5701857,-0.0005233729583787872,-0.0005235099658116441,-0.0013032793011938937,-0.0013041293082737078,-0.0005306710567951622,-0.0005308119125146623
2026-02-13 06:03:32.338000+00:00,66145.26647622047,1323757655038.2188,47491349138.333954,1938.6712349051031,234144138618.1036,20121156720.644993,1.3560472325211264,82631589174.13092,2464252631.0030556,-0.0021419111278332403,-0.0021442083002853325,-0.00130498005468771,-0.0013058322826669715,-0.0005309528180882372,-0.0005310938234494268
2026-02-13 06:03:33.405000+00:00,66188.8980534359,1324134161258.976,47276763307.100815,1936.1380017922693,233811681616.67233,20018191087.189587,1.3553268529339866,82591620515.91809,2476749270.435926,0.0006596326470484914,0.0006594151850587291,-0.0013066852528803574,-0.0013075397104746044,-0.0005312348787441801,-0.0005313760339856493
2026-02-13 06:03:34.261000+00:00,66232.52963065132,1324510667479.7336,47062177475.86768,1933.6047686794354,233479224615.24106,19915225453.73418,1.355212216804957,82575033176.40924,2457815526.028858,0.0006591978186460956,0.0006589806431998544,-0.0013083949132184358,-0.0013092516091888703,-8.458190640980856e-05,-8.458548366096976e-05
2026-02-13 07:00:48.956000+00:00,66276.16120786674,1324887173700.4912,46847591644.63455,1933.1574399660385,232806411784.87936,16703220780.025528,1.3550975806759276,82558445836.90038,2438881781.62179,0.0006587635631423172,0.0006585466736736142,-0.00023134444051997605,-0.00023137120477297615,-8.458906111374898e-05,-8.459263897014546e-05
2026-02-13 07:03:44.946000+00:00,66319.79278508217,1325263679921.2485,46633005813.40141,1933.4849191664548,232986414117.7494,17342879606.34232,1.354982944546898,82541858497.39151,2419948037.214722,0.0006583298794053949,0.000658113275349737,0.00016940120532660252,0.000169386858562636,-8.459621702849862e-05,-8.459979549028403e-05
2026-02-13 07:03:57.180000+00:00,66243.94198276801,1324313161605.7964,47178512187.26706,1933.812398366871,233166416450.61942,17982538432.65911,1.3548683084178683,82525271157.88266,2401014292.8076544,-0.0011437128966907961,-0.0011443674354029974,0.0001693725134186419,0.0001693581715138845,-8.460337415383545e-05,-8.460695322116343e-05
2026-02-13 08:00:49.134000+00:00,66168.09118045383,1323362643290.3442,47724018561.13271,1934.1398775672876,233346418783.4894,18622197258.975906,1.3534460312292447,82448959011.48611,2424294067.220726,-0.001145022473661217,-0.0011456785127279417,0.00016934383122846342,0.00016932949418044677,-0.00104975308654498,-0.0010503044632230233
2026-02-13 08:03:16.722000+00:00,66323.26133951142,1326168455026.277,47722736941.18727,1934.467356767704,233526421116.35944,19261856085.292698,1.352023754040621,82372646865.08955,2447573841.633798,0.0023450904550714746,0.0023423450218053882,0.000169315158750738,0.00016930082655699556,-0.0010508562261118959,-0.0010514087626407598
2026-02-13 08:03:30.118000+00:00,66478.431498569,1328974266762.2097,47721455321.24183,1934.7948359681202,233706423449.22946,19901514911.60949,1.3555643552108527,82589730834.02153,2453786563.6644993,0.002339603872361762,0.002336871260544825,0.0001692864959808027,0.0001692721686388695,0.002618741837671301,0.0026153189078092593
