timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume
2026-03-01 03:04:08.162000+00:00,67647.13032840942,1352803197161.5168,52191511126.18623,2028.8449817801659,244711414229.35913,25446103874.412315,1.4260627368123244,87113849181.45059,4559983117.449793
2026-03-01 04:02:34.643000+00:00,67587.04270633467,1351484422696.7852,52402667518.04561,2023.5565790765372,243873521912.19498,25795811078.147346,1.423862189041744,86932365430.20032,4613331561.4242
2026-03-01 04:02:53.315000+00:00,67526.95508425993,1350165648232.0535,52613823909.90498,2022.0908329022614,243746813594.281,26125819714.165993,1.4216616412711633,86750881678.95004,4666680005.398607
2026-03-01 04:02:55.867000+00:00,67468.2174997175,1348779461742.262,52710343024.69792,2020.6250867279855,243620105276.36707,26455828350.18464,1.419461093500583,86569397927.69977,4720028449.373014
2026-03-01 05:00:18.832000+00:00,67409.47991517506,1347393275252.4705,52806862139.49087,2019.1593405537096,243493396958.4531,26785836986.20329,1.412707379224371,86265826911.67368,4839842878.525059
2026-03-01 05:03:11.535000+00:00,67350.74233063264,1346007088762.679,52903381254.283806,2017.6935943794338,243366688640.53915,27115845622.221935,1.412104174398066,86247566385.36873,4825649570.580772
2026-03-01 05:03:16.087000+00:00,67340.67650223468,1346035638226.097,52989634850.87446,2016.227848205158,243239980322.62518,27445854258.24058,1.411500969571761,86229305859.06378,4811456262.636487
2026-03-01 06:03:29.856000+00:00,67330.61067383672,1346064187689.5151,53075888447.46512,2011.1408066839592,242737001204.44092,25242984973.647205,1.4108977647454561,86211045332.75885,4797262954.692201
2026-03-01 06:03:36.389000+00:00,67320.54484543877,1346092737152.933,53162142044.05577,2007.1234761751607,242239918798.39926,25438705406.644703,1.4102945599191512,86192784806.4539,4783069646.747915
2026-03-01 06:03:49.581000+00:00,67223.88602266184,1344246976110.9546,52392871139.996895,2003.1061456663622,241742836392.35757,25634425839.642204,1.4096913550928463,86174524280.14896,4768876338.803629
2026-03-01 07:00:10.699000+00:00,67127.22719988493,1342401215068.976,51623600235.93802,1999.0888151575637,241245753986.31592,25830146272.6397,1.4025891596597333,85719500093.44336,4671047460.627718
2026-03-01 07:01:49.128000+00:00,67030.56837710802,1340555454026.9978,50854329331.879135,2001.071053059037,241449961795.59146,25153030864.479374,1.3954869642266203,85264475906.73778,4573218582.451807
2026-03-01 07:03:09.751000+00:00,66933.9095543311,1338709692985.0193,50085058427.82026,2003.0532909605104,241654169604.867,24475915456.319046,1.3961948433089502,85308461837.04938,4506537463.64182
2026-03-01 08:02:39.784000+00:00,67136.87810167827,1342363306764.2188,47647809987.8377,2005.0355288619837,241858377414.14255,23798800048.158722,1.39690272239128,85352447767.361,4439856344.831833
2026-03-01 08:02:41.007000+00:00,66991.90975826091,1339353552643.6892,47542224807.39671,2007.017766763457,242062585223.4181,23121684639.998394,1.3976106014736096,85396433697.6726,4373175226.021847
2026-03-01 08:02:42.469000+00:00,66846.94141484355,1336343798523.1597,47436639626.955734,2001.7864587160193,241432251952.92825,23371112030.875973,1.3983184805559394,85440419627.9842,4306494107.21186
2026-03-01 09:00:20.971000+00:00,66701.9730714262,1333334044402.63,47331054446.514755,1996.5551506685817,240801918682.43842,23620539421.753555,1.379560468880285,84265022363.39537,4189180813.398119
2026-03-01 09:02:59.808000+00:00,66557.00472800883,1330324290282.1003,47225469266.07377,1991.3238426211442,240171585411.9486,23869966812.631134,1.3771251234492878,84116160901.83621,4133171596.17085
2026-03-01 09:02:59.825000+00:00,66524.94077432013,1329735904406.8108,47252332478.2715,1986.0925345737064,239541252141.45877,24119394203.508713,1.3746897780182905,83967299440.27705,4077162378.94358
2026-03-01 10:03:54.088000+00:00,66492.87682063144,1329147518531.5215,47279195690.46924,1983.4574465514984,239293600496.72708,23881315611.235363,1.3722544325872934,83818437978.7179,4021153161.716311
2026-03-01 10:03:56.116000+00:00,66460.81286694275,1328559132656.232,47306058902.66698,1980.8223585292903,239045948851.9954,23643237018.962013,1.3731414425665223,83868243915.54416,4006183405.3370953
2026-03-01 10:03:57.243000+00:00,66428.74891325405,1327970746780.9424,47332922114.86471,1982.7614054663554,239248938007.07803,23834732936.293304,1.3740284525457513,83918049852.37042,3991213648.95788
2026-03-01 11:02:32.585000+00:00,66448.3320733063,1328508819977.085,46656799043.51877,1984.7004524034205,239451927162.16068,24026228853.6246,1.3749154625249802,83967855789.19669,3976243892.5786643
2026-03-01 11:02:39.590000+00:00,66467.91523335855,1329046893173.2278,45980675972.17282,1984.3372002933947,239469204215.67145,23740001898.22748,1.3758024725042093,84017661726.02295,3961274136.199449
2026-03-01 11:02:44.387000+00:00,66467.12583593048,1329071268948.8591,45612201472.214325,1983.973948183369,239486481269.18222,23453774942.830364,1.3766894824834381,84067467662.84921,3946304379.8202333
2026-03-01 12:02:05.598000+00:00,66466.33643850239,1329095644724.4907,45243726972.25583,1983.6106960733432,239503758322.693,23167547987.433247,1.3766244672859584,84083610964.1703,3885617484.643296
2026-03-01 12:02:13.531000+00:00,66465.54704107431,1329120020500.122,44875252472.29734,1982.626376406165,239351419802.87625,22977001618.3876,1.3765594520884787,84099754265.4914,3824930589.466358
2026-03-01 12:03:54.113000+00:00,66464.75764364624,1329144396275.7534,44506777972.338844,1981.642056738987,239199081283.0595,22786455249.341953,1.3722528817693664,83833803455.44788,3780187232.954334
2026-03-01 13:02:56.215000+00:00,66393.11089395313,1327790620099.2004,44359895621.886055,1980.657737071809,239046742763.2428,22595908880.29631,1.367946311450254,83567852645.40436,3735443876.4423094
2026-03-01 13:03:05.193000+00:00,66321.46414426001,1326436843922.6475,44213013271.433266,1979.673417404631,238894404243.42606,22405362511.250664,1.3724153617130777,83838228379.76581,3719511983.101971
2026-03-01 13:03:10.739000+00:00,66649.7356482479,1333387487670.7607,44053898140.55426,1978.6890977374528,238742065723.6093,22214816142.205017,1.3768844119759016,84108604114.12727,3703580089.7616334
2026-03-01 14:00:22.380000+00:00,66978.00715223578,1340338131418.8743,43894783009.67525,1993.4883287681037,240741869727.1801,22707675624.909866,1.3813534622387253,84378979848.48872,3687648196.421295
2026-03-01 14:01:23.449000+00:00,66949.13194702467,1339380250707.2993,43629071876.53877,2008.2875597987543,242741673730.75095,23200535107.614716,1.3858225125015493,84649355582.85019,3671716303.0809574
2026-03-01 14:03:19.799000+00:00,66920.25674181354,1338422369995.7244,43363360743.40229,2006.512964006783,242424387501.9644,23198028750.27321,1.390291562764373,84919731317.21164,3655784409.740619
2026-03-01 15:02:49.875000+00:00,66891.38153660242,1337464489284.1494,43097649610.26581,2004.738368214812,242107101273.1778,23195522392.9317,1.3801521047681777,84251123873.6059,3542344679.5703783
2026-03-01 15:03:07.065000+00:00,66862.50633139131,1336506608572.5745,42831938477.12933,2002.9637724228407,241789815044.39124,23193016035.59019,1.3806541294943617,84325026471.05423,3629505275.2022476
2026-03-01 15:03:08.939000+00:00,66887.26881975579,1337688793140.142,42947021471.880745,2001.1891766308695,241472528815.60468,23190509678.248684,1.381156154220546,84398929068.50258,3716665870.8341165
2026-03-01 16:03:07.684000+00:00,66912.03130812026,1338870977707.7097,43062104466.63216,1997.9024620374053,241499431417.02707,22741610243.162346,1.38165817894673,84472831665.95093,3803826466.4659853
2026-03-01 16:04:20.550000+00:00,66752.46702337978,1335667414454.871,43251092171.50765,1994.615747443941,241526334018.4495,22292710808.076004,1.382160203672914,84546734263.39926,3890987062.0978546
2026-03-01 16:04:33.147000+00:00,66592.90273863928,1332463851202.0325,43440079876.383156,1991.3290328504768,241553236619.8719,21843811372.989666,1.3758761780834066,84112678205.72371,3671136324.956062
2026-03-01 17:04:01.370000+00:00,66433.3384538988,1329260287949.194,43629067581.25865,1981.487657628735,239895487257.74994,19343038088.93771,1.3695921524938992,83678622148.04816,3451285587.814269
2026-03-01 17:04:05.665000+00:00,66273.7741691583,1326056724696.3555,43818055286.134155,1971.6462824069931,238237737895.628,16842264804.885754,1.3689605471949047,83664931993.85957,3450471987.248268
